9690,TO A,ARNHOLDB,"Arnhold and S. Bleichroeder Advisers, LLC",19-Mar-09
9696,LOOMIS W,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",8-Dec-16
9700,HALPER S,CANTORFZ,CANTOR FITZGERALD & CO.,9-Nov-21
9707,URNESS M,CLUSA,"CL King & Associates, Inc.",15-Jun-12
9711,ASHTON D,MIDEST,"Midwest Research Securities, LLC",4-Oct-07
9721,RUBINSON A,WOLFE,WOLFE RESEARCH SECURITIES,7-Dec-16
9723,PARKER J,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",10-Jun-11
9725,KING M,JOLSON,"Johnson Securities, Inc.",25-Mar-14
9739,PERICA M,BREAN,"BREAN CAPITAL, LLC",10-Mar-06
9741,VENDETTI A,MAXIM,MAXIM GROUP LLC,10-Jan-22
9742,MOORE J,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,14-Dec-21
9750,WEBBER M,WEBRES,Wedbush Securities Inc.,30-Nov-21
9757,NEIDL R,MAXIM,MAXIM GROUP LLC,7-Dec-12
9781,BUCHSBAUM D,STANFIN,Stanford Financial Group Company,25-Aug-05
9792,CHAN L,BURNS,BMO NESBITT BURNS SECURITIES LTD.,17-Jul-20
9815,O'NEIL S,HILLIARD,"J.J.B. Hilliard, W.L. Lyons, LLC",24-Apr-15
9832,RUSCHMEIER P,FRCLAYSC,Barclays Capital Inc.,1-Aug-11
9854,SMOTRICH R,FRCLAYSC,Barclays Capital Inc.,8-Jan-20
9867,JACKSON E,CANTORFZ,CANTOR FITZGERALD & CO.,26-Feb-10
9873,HASKELL D,MLGA,Merrill Lynch Government Securities Inc.,30-Apr-08
9877,LIN A,AMERTECH,"Ameriprise Financial Services, Inc.",2-Aug-07
9878,THOMISON J,HILLIARD,"J.J.B. Hilliard, W.L. Lyons, LLC",27-Apr-18
9898,ROSENCRANS H,CAPITALG,"Capital Growth Financial, LLC",10-Dec-07
9899,SINDEREN J,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",15-Nov-21
9903,DEWEY B,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",17-Feb-05
9909,MORFORD J,RBCDOMIN,"RBC Capital Markets, LLC",27-Jul-16
9913,JEFFREY A,ROBINSON,"ROBINSON & CO., INC.",27-Jan-22
9915,JANESKY J,AVONDALE,"ACCESS INVESTMENTS, INC.",3-Aug-12
9928,FEATHERSTON W,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,31-Jul-20
9931,SIMPSON G,WNDRLICH,"Wunderlich Securities, Inc.",1-Aug-13
9937,FIAKAS D,SINGRES,Singular Research,21-Feb-17
9945,SAKAKEENY B,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",7-Nov-08
9947,RIFKIN A,BTIG,"BTIG, LLC",11-Apr-18
9950,KHANI D,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",11-Aug-11
9951,SMITH T,POORSTAN,Piper Sandler & Co.,27-Mar-13
9956,KAMMERMAN E,CATHAY,"CATHAY SECURITIES, INC.",5-May-06
9972,EASTERBROOK M,RBCDOMIN,"RBC Capital Markets, LLC",11-Nov-10
9985,CONDER T,WHEAT,"Wheat Capital Management, Inc.",16-Aug-20
10002,GAMI A,MONTSEC,Montgomery Securities,8-May-08
10007,OMOHUNDRO J,VIRGINIA,"B. Riley Wealth Advisors, Inc.",10-Oct-13
10014,FORTUNA S,BACHE,Prudential Bache Securities Inc.,20-Apr-06
10023,GARRITY D,CARISCO,CARLIN EQUITIES CORP.,3-May-05
10026,BECKER H,DAHLROSE,"Dahl & Melin, Inc.",14-May-13
10049,JACOBOWITZ A,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",3-Aug-20
10050,REEVES J,RYANBECK,"Ryan Beck & Co., Inc.",8-Feb-07
10057,LANGENBERG B,LANCO,Laidlaw & Company (UK) Ltd.,7-Nov-21
10066,SCHMIDT C,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",12-Nov-21
10070,ELLIS D,JOLSON,"Johnson Securities, Inc.",28-Feb-20
10076,WEAVER N,STEPHENS,STEPHENS,23-Aug-06
10088,DREWRY W,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,28-Feb-07
10101,NELSON R,JESUPLAM,Jesup & Lamont Securities Corporation,21-Oct-08
10102,RIES D,MAXIM,MAXIM GROUP LLC,9-Aug-13
10152,MERDIAN D,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",12-Mar-08
10154,SEARLE S,CRUTTEN,"Cruttendon & Co., LLC",1-Feb-22
10160,STEIN S,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,10-Nov-14
10163,RUNKLE R,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,30-Jan-07
10164,"REICHARDT, JR C",BTIG,"BTIG, LLC",9-Dec-21
10175,POSNER K,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,5-May-08
10195,FIDELL D,USCASEC,U.S. Capital Advisors LLC,23-Aug-17
10203,LIPTAK W,GHUNTER,"G. HUNTER & ASSOCIATES, INC.",8-Feb-22
10210,ANDREW B,BLAIR,"William Blair & Company, L.L.C.",28-Feb-17
10211,BALDRY R,CRUTTEN,"Cruttendon & Co., LLC",15-Feb-22
10214,PYYKKONEN M,ROSSEC,"Rosenberg Securities, Inc.",23-Feb-16
10222,STINSON J,CLEVELAN,CLEVELAND RESEARCH COMPANY LLC,28-Aug-14
10252,HOPKINS T,BEAR,BEAR CREEK SECURITIES LLC,28-Apr-06
10258,KATRI M,OLMSTEAD,"Olmstead Williams Communications, LLC",20-Dec-21
10259,DARLING T,GOLDMAN,GOLDMAN SACHS & CO. LLC,2-Aug-12
10263,SENK M,POINT,"PACIFIC POINT SECURITIES, LLC",4-Mar-20
10272,MAROTTA S,CLKA,Clikia Corp,31-Jan-22
10282,KLIGERMAN A,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,1-Feb-22
10283,KAUFFMAN J,VERTRESP,Vertical Research Partners LLC,24-Jan-22
10302,NOTMAN B,WISCO,WASHINGTON SECURITIES CORPORATION,19-Feb-10
10310,APPELBAUM L,GOLDMAN,GOLDMAN SACHS & CO. LLC,25-Jan-08
10315,DUWAN J,FOXPITT,"Fox-Pitt Kelton, Inc.",16-May-05
10324,DIMARTINO S,BEAR,BEAR CREEK SECURITIES LLC,24-Apr-08
10326,PURYEAR P,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",7-Jan-15
10329,FRERICHS W,DAVIDSON,D.A. DAVIDSON & CO.,21-Jan-05
10330,DULEY D,RTXSECS,"RAMIREZ & CO., INC.",29-Sep-08
10354,MACGREGOR D,LONGBOW,Longbow Research LLC,21-Jan-22
10359,MCGOUGH B,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,20-Mar-08
10362,LIDBERG S,PACCREST,Pacific Crest Securities LLC,21-Mar-07
10370,MARSH J,PIPER,PIPER SANDLER & CO.,25-Feb-16
10384,WILTAMUTH M,JEFFEREG,Jefferies LLC,13-Sep-16
10387,LUKE T,FRCLAYSC,Barclays Capital Inc.,29-Apr-11
10392,DOWD J,BERN,"BERNARDI SECURITIES, INC.",14-Jul-05
10402,MEYERS W,LEHMAN,LEHMAN BROTHERS INC.,25-Aug-05
10405,SALCHOW G,AVONDALE,"ACCESS INVESTMENTS, INC.",5-Mar-08
10408,CARDENAS D,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",3-Feb-20
10415,RUTTENBUR B,IMPERCAP,"Imperial Capital, LLC",18-Nov-21
10456,BOORADY C,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,6-Aug-12
10474,FASSLER M,GOLDMAN,GOLDMAN SACHS & CO. LLC,31-Aug-18
10475,MARKS W,JOLSON,"Johnson Securities, Inc.",9-Aug-13
10479,VOLKMANN S,JEFFEREG,Jefferies LLC,9-Feb-22
10480,WINTER T,GABELLCO,"G.research, LLC",22-Oct-10
10483,BALL B,EVERCO,EVERCORE GROUP L.L.C.,26-Mar-15
10494,MARCON M,WHEAT,"Wheat Capital Management, Inc.",17-Feb-05
10496,HERMAN N,TICON,"Tradition Securities and Derivatives, Inc.",21-Dec-11
10498,MAGER M,GOLDMAN,GOLDMAN SACHS & CO. LLC,20-Nov-07
10507,CORRIDORE J,POORSTAN,Piper Sandler & Co.,12-Feb-14
10509,TANGUN O,SOUTH,"SHIELDS & COMPANY, INC.",6-Jan-06
10524,ACHRAMOWICZ J,RTXSECS,"RAMIREZ & CO., INC.",21-Oct-13
10528,BAKER M,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",12-Nov-18
10538,HANUS G,NEEDHAM,"NEEDHAM & COMPANY, LLC",22-Oct-14
10540,MONACO T,STERNE,"Sterne, Agee & Leach, Inc.",20-Dec-06
10541,SPIVAK S,WHEAT,"Wheat Capital Management, Inc.",29-Jan-09
10576,BEGLEITER D,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",23-Jan-22
10594,ACREE C,LOOPCAMA,LOOP CAPITAL MARKETS LLC,24-Mar-21
10599,LACHE R,WOLFE,WOLFE RESEARCH SECURITIES,27-Jan-22
10609,GODFREY G,CLKA,Clikia Corp,28-Feb-20
10653,CROW W,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",8-Nov-21
10672,LEWIS H,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",23-May-16
10694,WILLI T,WHEAT,"Wheat Capital Management, Inc.",5-Aug-21
13938,LIM A,SOGENED,"SG Americas Securities, LLC",5-Jan-22
13967,SHAH A,BUCK,BUCKLER SECURITIES LLC,29-Jan-13
14174,GEORGES C,SOGENED,"SG Americas Securities, LLC",1-Dec-20
14208,PEREZALONSO C,LATINVES,"Latinamerica Investments, Inc.",23-Feb-05
14332,KERSTENS D,JEFFEREG,Jefferies LLC,3-Oct-18
14342,NIELSEN D,FELTL,FELTL & COMPANY,13-Dec-05
14629,SANTANA G,ASCENDIA,"ASCENDIANT CAPITAL MARKETS, LLC",30-Jan-14
14963,DOBSON J,WNDRLICH,"Wunderlich Securities, Inc.",18-Feb-16
14979,HAMMOND J,MCDONALD,MCDONALD PARTNERS LLC,25-Jan-22
15008,MORRIS J,DAVIDSON,D.A. DAVIDSON & CO.,4-Sep-20
15014,OSHA J,GUGGEL,"Guggenheim Securities, LLC",3-Mar-22
15056,ZARET J,LONGBOW,Longbow Research LLC,15-Oct-14
15220,FINE L,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",21-Mar-07
15304,FLANNERY M,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,9-Nov-09
15369,"SCHLEIEN, CFA M",LADENBUR,LADENBURG THALMANN & CO. INC.,19-Nov-21
15734,CHENG P,MCLEOD,McLeod & Company,18-Feb-22
15876,HASAN Q,BUCK,BUCKLER SECURITIES LLC,15-Nov-07
15880,ALI R,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",19-Jul-11
15896,FORD AGUILAR R,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",23-Feb-15
15919,MORRIS R,MONTSEC,Montgomery Securities,15-Jan-08
15944,STAITE R,ATLANEQU,"Atlanta Equity Securities, LLC",24-Mar-14
15954,WERTHEIMER R,MELIUS,,20-Jan-22
16004,ATKINSON S,DEACON,,28-Sep-16
16042,KIM S,EVERCO,EVERCORE GROUP L.L.C.,10-Jan-22
16333,HIMONA I,SOGENED,"SG Americas Securities, LLC",26-Jan-22
17071,KJELLBERG L,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,28-Jan-22
17602,CHARLES D,GRIFFMCB,Griffiths McBurney Corp.,24-Oct-05
17604,MIEHM D,RBCDOMIN,"RBC Capital Markets, LLC",17-Feb-22
17605,WRIGHT D,BURNS,BMO NESBITT BURNS SECURITIES LTD.,30-Oct-08
17617,NOVAK J,WOODGUND,Wood Gundy Corp.,5-Apr-06
17646,O'REILLY R,POORSTAN,Piper Sandler & Co.,14-Sep-09
17659,LEVY C,DAHLROSE,"Dahl & Melin, Inc.",29-Apr-06
17789,ASTLE T,LEVESQUE,"R.F. Lafferty & Co., Inc.",27-Jun-07
17807,LI C,MACQUARI,MACQUARIE CAPITAL (USA) INC.,8-Apr-19
17832,SILVER D,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",22-Aug-11
17875,WILSON T,PACGROW,"Pacific Growth Equities, LLC",13-Aug-08
17887,CARSON D,SUSQUEH,"SUSQUEHANNA FINANCIAL GROUP, LLLP",29-Mar-21
17940,CHARETTE C,GKM,"GK Capital Markets, Inc.",14-Aug-08
17953,CHEE E,BURNS,BMO NESBITT BURNS SECURITIES LTD.,2-Oct-11
17957,HENDERSON J,MCLEOD,McLeod & Company,29-Oct-09
17962,DUROSE M,MCLEOD,McLeod & Company,15-Aug-06
17965,RHAMEY P,BURNS,BMO NESBITT BURNS SECURITIES LTD.,24-Oct-12
17966,SKLAR P,BURNS,BMO NESBITT BURNS SECURITIES LTD.,3-Feb-22
17970,CASEY T,BURNS,BMO NESBITT BURNS SECURITIES LTD.,2-Nov-21
17980,STOVER M,SUSQUEH,"SUSQUEHANNA FINANCIAL GROUP, LLLP",13-Nov-17
17982,KALLA S,CARISCO,CARLIN EQUITIES CORP.,3-Aug-06
17988,PHILLIPS F,RBCDOMIN,"RBC Capital Markets, LLC",12-Oct-16
18057,KANES S,MCLEOD,McLeod & Company,29-Apr-11
18058,NAKANISHI T,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",11-Apr-13
18081,BRENNER A,CRUTTEN,"Cruttendon & Co., LLC",11-Jan-17
18082,RIZZUTO A,DAHLROSE,"Dahl & Melin, Inc.",3-May-13
18143,ABRAMS T,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,4-Dec-18
18148,SELSER J,IBERIA,"IBERIA CAPITAL PARTNERS, L.L.C.",26-Oct-12
18188,MESNIAEFF G,DREXEL,"DREXEL HAMILTON, LLC",7-Dec-17
18213,KAMATH R,GHUNTER,"G. HUNTER & ASSOCIATES, INC.",8-Aug-13
18225,ALLIGER J,GOLDMAN,GOLDMAN SACHS & CO. LLC,10-Jan-22
18226,DAVID J,MCLEOD,McLeod & Company,12-Aug-05
18281,LADEUIX H,CLUSA,"CL King & Associates, Inc.",20-Jan-12
18319,SMITH B,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",16-Aug-05
18320,STANLEY G,BURNS,BMO NESBITT BURNS SECURITIES LTD.,22-Feb-07
18324,REDSTONE J,DESJARD,DESJARDINS SECURITIES INTERNATIONAL INC.,25-Oct-11
18327,PLEXMAN R,WOODGUND,Wood Gundy Corp.,24-Oct-08
18334,SPRAGUE J,VERTRESP,Vertical Research Partners LLC,19-Jan-22
18351,SCHULTZ H,KAUPBANK,Kaupthing Bank hf,28-Oct-08
18359,MORAN F,BURKE,Burke & Quick Partners LLC,15-Aug-16
18421,SHVETS V,LEHMAN,LEHMAN BROTHERS INC.,17-Jul-08
18425,BARRETT J,CLKA,Clikia Corp,11-Aug-17
18436,PICCIONI B,BURNS,BMO NESBITT BURNS SECURITIES LTD.,9-Feb-12
18439,MCFADGEN D,SPROTTSE,Sprott Securities Inc.,1-Nov-17
18441,MCILVEEN J,JCBSEC,J.C. Bradford & Co.,28-Apr-11
18457,KOZNAREK M,MIDEST,"Midwest Research Securities, LLC",15-Jun-06
18461,TRAPP A,ENSKILSS,Enskilda Securities Inc.,18-Jan-18
18479,ANDERSSON K,ABG,ABG SUNDAL COLLIER INC.,15-Dec-05
18489,ZIEGEL F,TOPEKA,"3706 SW TOPEKA BOULEVARD, SUITE 420, TOPEKA, KS 66609",17-May-16
18530,AUDI M,SANINVLC,Santander Investment Securities Inc.,26-Oct-11
18583,MCGANN F,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",17-Jan-20
18596,SCHUTZ J,STERNE,"Sterne, Agee & Leach, Inc.",8-Mar-10
18601,PENNEY H,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",27-Mar-08
18603,DAVIS R,CANACCOR,CANACCORD GENUITY LLC,3-May-20
18609,BINDER S,BEAR,BEAR CREEK SECURITIES LLC,22-May-08
18610,"KENT, CFA S",GOLDMAN,GOLDMAN SACHS & CO. LLC,13-Jun-16
18669,SHOEMAKER R,MCDONALD,MCDONALD PARTNERS LLC,29-Jan-17
18676,BEK R,WOODGUND,Wood Gundy Corp.,2-Nov-21
18677,CHANDRA S,THEBENCH,"The Benchmark Company, LLC",18-Feb-22
18678,BARISH A,JEFFEREG,Jefferies LLC,12-Jan-22
18680,SHAPIRO D,MONTSEC,Montgomery Securities,29-Jan-07
18683,LOWY G,MIZUSEC,Mizuho Securities USA LLC,9-Jan-13
18687,PARLA S,FORESITE,ForeVest Capital Partners LLC,9-Aug-05
18696,CHRISTENSEN R,DREXEL,"DREXEL HAMILTON, LLC",7-Nov-17
18826,GAMBARDELLA M,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",12-May-20
18831,BRANCA M,FRCLAYSC,Barclays Capital Inc.,12-Mar-15
18846,LATZER A,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",25-Jan-06
18923,HASTINGS R,CANACCOR,CANACCORD GENUITY LLC,3-Dec-08
18979,DEACON R,BREAN,"BREAN CAPITAL, LLC",23-Apr-14
19016,LABOY C,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,19-Jun-13
19026,CAMARGO R,LATINVES,"Latinamerica Investments, Inc.",15-Jul-13
19057,WILDE M,BURNS,BMO NESBITT BURNS SECURITIES LTD.,28-Jan-22
19069,DAVIES M,NEXTGENE,"Next Generation Equity Research, LLC",26-Feb-07
19083,LOGSDON J,JBLADVIS,"JBL Advisors, LLC",7-Apr-19
19114,GUNTHER C,FARMHOUS,"Farmhouse Securities, Inc.",15-Jun-05
19122,DE SMET N,CAPELEUR,"Capel & O'Neill, Inc. d/b/a Cape Securities, Inc.",13-Dec-05
19184,GREEN J,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",2-Feb-07
19299,ATTUCH R,FRCLAYSC,Barclays Capital Inc.,12-Apr-12
19304,SCHWARZ R,WOODGUND,Wood Gundy Corp.,2-Dec-05
19367,EASTHOPE J,RBCDOMIN,"RBC Capital Markets, LLC",28-Oct-19
19384,WILLIAMS R,SUMRES,"Summit Research Partners, LLC",27-Feb-14
19406,SAMBASIVAM H,LEVESQUE,"R.F. Lafferty & Co., Inc.",3-Nov-10
19412,PETERC A,SOGENED,"SG Americas Securities, LLC",18-Jan-22
19418,LEONARD J,SINGRES,Singular Research,10-Nov-14
19598,MOORE R,RBCDOMIN,"RBC Capital Markets, LLC",2-Aug-16
19620,DE LARRINAGA A,JEFFEREG,Jefferies LLC,2-Aug-10
19734,SHERMAN D,LIFSCICA,Laidlaw & Company (UK) Ltd.,13-Aug-21
19787,FRANKEL S,SUMMCAP,Summit Capital Partners LLC,22-Feb-22
19791,HUGHES J,DESJARD,DESJARDINS SECURITIES INTERNATIONAL INC.,5-Sep-13
19814,CHAN B,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",14-Nov-13
19927,SAVAGEAUX T,NORTHLAN,"NORTHLAND SECURITIES, INC.",15-Dec-21
19966,TROSSMAN D,WHEAT,"Wheat Capital Management, Inc.",2-Dec-05
20011,BUTLER C,FRCLAYSC,Barclays Capital Inc.,28-Jan-14
20038,PFAU D,CANTORFZ,CANTOR FITZGERALD & CO.,7-Feb-13
20060,MARTIN J,CRUTTEN,"Cruttendon & Co., LLC",15-Dec-21
20068,"KOORT, CFA R",GOLDMAN,GOLDMAN SACHS & CO. LLC,18-Jan-22
20218,FARKAS C,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",3-Aug-11
20243,VALENTINI V,TDSI,TD Securities (USA) LLC,13-Dec-21
20297,ARNOLD J,VERTRESP,Vertical Research Partners LLC,21-Jan-22
20310,LAZAROVICI V,BURNS,BMO NESBITT BURNS SECURITIES LTD.,17-Jul-07
20354,GORMAN J,JEDAVY,J.E. Davy,3-Jul-09
20376,KNIGHT P,MCDONALD,MCDONALD PARTNERS LLC,16-Nov-21
20459,KIRKEBY K,POORSTAN,Piper Sandler & Co.,7-Feb-14
20538,SEARBY F,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",12-Mar-08
20567,TAYLOR K,BURNS,BMO NESBITT BURNS SECURITIES LTD.,6-Feb-08
20584,OBERHUBER A,MAINFRST,"MAIN FIRST CAPITAL, LLC",21-Mar-21
20613,SMITH R,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",7-May-08
20634,NOEL J,JMDUTTON,"J.M. Dutton & Associates, LLC",18-Apr-07
20682,RUDNISKI R,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,4-May-10
20914,PAK S,FRCLAYSC,Barclays Capital Inc.,16-Apr-12
20945,WALKER S,RBCDOMIN,"RBC Capital Markets, LLC",28-Oct-19
20951,CAMPBELL G,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",11-Apr-08
20979,CURRAN M,RBCDOMIN,"RBC Capital Markets, LLC",15-Nov-12
21008,DUDAS M,VERTRESP,Vertical Research Partners LLC,29-Jul-21
21030,HALLEAD K,RBCDOMIN,"RBC Capital Markets, LLC",22-Jan-21
21096,KUMAR A,HALLUM,"B. Riley Securities, Inc.",7-Feb-22
21120,WARD M,THEBENCH,"The Benchmark Company, LLC",26-Jan-22
21126,BONNYMAN S,BURNS,BMO NESBITT BURNS SECURITIES LTD.,11-Jan-13
21136,GEDVILA C,BACHE,Prudential Bache Securities Inc.,13-Sep-06
21142,TALBOT R,RBCDOMIN,"RBC Capital Markets, LLC",28-Jan-05
21145,SALAMON S,INFINIUM,"Infinium Securities, LLC",19-Jul-05
21153,LEVY B,MKMPARTN,MKM Partners LLC,23-Feb-22
21223,BILOTTI R,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,13-Dec-06
21232,MACDONALD G,LEVESQUE,"R.F. Lafferty & Co., Inc.",24-Oct-10
21257,BIRD W,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",24-Feb-16
21305,FELL J,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",19-Jul-12
21316,RYAN R,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",18-Apr-08
21321,VALENTINE J,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,4-May-06
21345,ARMACOST C,POORSTAN,Piper Sandler & Co.,12-Feb-14
21354,LUSTGARTEN E,LONGBOW,Longbow Research LLC,10-Feb-17
21364,PARRY C,MCLEOD,McLeod & Company,12-May-06
21407,SWAFFIELD F,RBCDOMIN,"RBC Capital Markets, LLC",6-Jun-17
21409,SLORER O,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,16-Jan-18
21444,ROOT A,GOLDMAN,GOLDMAN SACHS & CO. LLC,5-Apr-05
21476,RUDD J,PRITCHAR,"Pritchard Capital Partners, LLC",18-May-11
21656,REID I,MACQUARI,MACQUARIE CAPITAL (USA) INC.,3-Jul-18
21733,KELLEHER J,ARGUS,ARGUS RESEARCH COMPANY,10-Feb-20
21762,FISHER W,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",5-Nov-14
21771,PARDY G,RBCDOMIN,"RBC Capital Markets, LLC",14-Jan-22
21792,GOLDMAN R,CLKA,Clikia Corp,8-Aug-13
21824,MILLER M,BLAIR,"William Blair & Company, L.L.C.",2-Sep-15
21848,DEMMERLE R,HILLIARD,"J.J.B. Hilliard, W.L. Lyons, LLC",6-Feb-14
21878,BENNER D,ALTACORP,AltaCorp Capital (USA) Inc.,16-Nov-15
21912,HUSSON M,CAPELEUR,"Capel & O'Neill, Inc. d/b/a Cape Securities, Inc.",6-Nov-07
21999,JENSEN T,PIPER,PIPER SANDLER & CO.,11-Jan-22
22062,SHACKLETON I,NOMURAUS,"Nomura Securities International, Inc.",3-Mar-16
22072,ROLLO J,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,25-Jan-10
22098,BAGGA A,LAZARD,LAZARD ASSET MANAGEMENT SECURITIES LLC,27-Nov-12
22234,KOFFLER S,WHEAT,"Wheat Capital Management, Inc.",18-Feb-05
22282,MAZZAFERRO A,MACQUARI,MACQUARIE CAPITAL (USA) INC.,23-Jun-17
22290,MICHELS M,PICKERIN,Pickering Energy Partners LLC,16-Sep-16
22324,PAGET S,FENERGY,"Friedman, Billings, Ramsey & Co., Inc.",13-Jun-16
22417,TISS J,BURNS,BMO NESBITT BURNS SECURITIES LTD.,9-Dec-21
22450,ROBERTS B,FINTRUST,"FINTRUST BROKERAGE SERVICES, LLC",26-May-17
22477,MABBUTT M,NOMURAUS,"Nomura Securities International, Inc.",11-Apr-11
22937,BEKKER G,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",13-Feb-09
22953,SQUALI Y,ROBINSON,"ROBINSON & CO., INC.",26-Jan-22
23103,KAUFMAN A,MACKINAC,,8-Sep-10
23301,STRAUSS L,GRIFFMCB,Griffiths McBurney Corp.,6-Nov-06
23304,VAN WINKLE S,CANACCOR,CANACCORD GENUITY LLC,12-Nov-15
23332,FOWLER T,MCDONALD,MCDONALD PARTNERS LLC,13-Feb-22
23628,HAYES J,BURNS,BMO NESBITT BURNS SECURITIES LTD.,18-Nov-13
23735,GRANT J,STANFIN,Stanford Financial Group Company,12-Feb-09
23753,FISHER A,GKM,"GK Capital Markets, Inc.",24-Jun-12
23870,NELSON S,STEPHENS,STEPHENS,20-Jan-06
24192,RANSOM J,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",20-Jan-22
24578,GALLAGHER G,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",20-Jan-22
24635,RALSTON S,ZACKSINV,"Zacks Investment Research, Inc.",1-Aug-11
24680,RAKERS B,THOMPRES,"Thompson, Davis & Company, Inc.",13-Jul-16
24682,UNDERWOOD T,LEGG,"Legg Mason Wood Walker, Incorporated",18-Feb-05
24684,COOLEY C,STEPHENS,STEPHENS,1-Feb-22
24685,HATFIELD A,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",21-Jun-16
24740,MCGARRY S,GOLDMAN,GOLDMAN SACHS & CO. LLC,12-Jan-09
24944,STOROZYNSKI A,GHUNTER,"G. HUNTER & ASSOCIATES, INC.",7-Feb-22
24946,KANG S,GOLDMAN,GOLDMAN SACHS & CO. LLC,15-Oct-07
24947,BELL C,WMJM,William J. Murphy & Co.,26-Feb-10
25074,BURNELL M,WHEAT,"Wheat Capital Management, Inc.",1-Jun-17
25166,BARTELD D,NOLLENBE,Nollenberger Capital Partners Inc.,2-Nov-07
25170,ROUTH R,FBNSEC,"FBN Securities, Inc.",28-Sep-20
25202,SAKWA S,EVERCO,EVERCORE GROUP L.L.C.,25-Jan-22
25205,WEAKLEY K,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,22-May-08
25221,HANDLEY S,JMDUTTON,"J.M. Dutton & Associates, LLC",27-Nov-06
25225,WOOLLEY T,DEACON,,27-Apr-17
25238,HAVENER A,EDWARDS,"EDWARDS & SONS, INC.",7-Sep-06
25262,ROSENBAUM S,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",9-Feb-22
